time,car,lap,x,y,heading,speed,throttle,brake,steering,lap_distance,collision
0.18333333333333332,Blue,0,1059.7519025668046,330.3807655529997,187.17301836601598,43.139257721541,1.0,0.0,1.0,2148.0484643837876,False
0.18333333333333332,Gold,0,1099.7519025668046,330.3807655529997,187.17301836601598,43.139257721541,1.0,0.0,1.0,2157.39114587309,False
0.19999999999999998,Blue,0,1059.682430036987,331.1578977518971,188.201651713784,46.8138782100417,1.0,0.0,1.0,2149.7949531497,False
0.19999999999999998,Gold,0,1099.682430036987,331.1578977518971,188.201651713784,46.8138782100417,1.0,0.0,1.0,2157.39114587309,False
0.21666666666666665,Blue,0,1059.5985162149107,331.99444877115076,189.25791834645406,50.44494914715667,1.0,0.0,0.9501833955238155,2150.592653833491,False
0.21666666666666665,Gold,0,1099.5983969937843,331.9944252075724,189.31329672636366,50.444256870475876,1.0,0.0,1.0,2157.994801482977,False
0.2333333333333333,Blue,0,1059.4982822783966,332.8893902324656,190.31979622243986,54.032225757913416,1.0,0.0,0.8901185439190087,2151.4437354648603,False
0.2333333333333333,Gold,0,1099.4976405287584,332.8892524032758,190.50624360211089,54.02891144094641,1.0,0.0,1.0,2158.8623786169396,False
0.24999999999999997,Blue,0,1059.3798783065938,333.84165254363097,191.37601112432625,57.57571393649224,1.0,0.0,0.8299627106800926,2152.3467483020854,False
0.24999999999999997,Gold,0,1099.3778407634977,333.8411790369161,191.77877558621952,57.566124400772146,1.0,0.0,1.0,2159.7833186515163,False
0.26666666666666666,Blue,0,1059.2415101881656,334.85013266481036,192.4164886905514,61.07569408235079,1.0,0.0,0.7703821869769101,2153.3002222286605,False
0.26666666666666666,Gold,0,1099.2365309888505,334.8488852278806,193.12916462449263,61.05394983936943,1.0,0.0,1.0,2160.755927706822,False
0.2833333333333333,Blue,0,1059.0811515580695,335.91361144360013,193.56270688921487,64.53004890326024,1.0,0.0,0.8032502597402598,2154.3025228449033,False
0.2833333333333333,Gold,0,1099.0711096303037,335.910916538333,194.55566734928968,64.49022428927428,1.0,0.0,1.0,2161.778357685072,False
0.3,Blue,0,1058.896900696865,337.03084746478504,194.67182312375306,67.93962720530314,1.0,0.0,0.7385678212976572,2155.3520214051896,False
0.3,Gold,0,1098.8788540659193,337.02566904788597,196.0565214646765,67.87258131623413,1.0,0.0,1.0,2162.8485937219866,False
0.31666666666666665,Blue,0,1058.6869983732547,338.20059109189776,195.73694451369457,71.30563020589712,1.0,0.0,0.6763305148482317,2156.447112435123,False
0.31666666666666665,Gold,0,1098.656936306879,338.19137473626404,197.6299425879075,71.19846962751241,1.0,0.0,1.0,2163.964442237285,False
0.3333333333333333,Blue,0,1058.4498410647698,339.42159845634365,196.75269013191954,74.62954684839198,1.0,0.0,0.616931122619814,2158.811477232326,False
0.3333333333333333,Gold,0,1098.4024405295077,339.4060874412478,199.2741215943819,74.46517442976737,1.0,0.0,1.0,2165.123519846419,False
0.35,Blue,0,1058.1839897134855,340.69264473635747,197.7151107730756,77.91308049936121,1.0,0.0,0.5606702523589746,2160.024379062347,False
0.35,Gold,0,1098.1123824220806,340.66766966820103,200.9872225032639,77.66984173908548,1.0,0.0,1.0,2165.8430904699517,False
0.36666666666666664,Blue,0,1057.8881743327956,342.01253619329754,198.62157985596644,81.15807237238916,1.0,0.0,0.5077616073047437,2161.2807641706695,False
0.36666666666666664,Gold,0,1097.7837302803541,341.9737805322133,202.76738093113994,80.80950531755875,1.0,0.0,1.0,2166.367667513672,False
0.3833333333333333,Blue,0,1057.5612948928206,343.3801205750859,199.47066390344386,84.36642670235564,1.0,0.0,0.45833899043526216,2162.5793206336093,False
0.3833333333333333,Gold,0,1097.413698234007,343.3220257564979,204.50450518499616,83.88611351390777,1.0,0.0,0.9413663660030096,2167.674342257747,False
0.39999999999999997,Blue,0,1057.2024189790302,344.79429564077856,200.26198044340032,87.54004190387523,1.0,0.0,0.41246451810853557,2163.9188124529696,False
0.39999999999999997,Gold,0,1097.0033762278235,344.71220822888284,204.763753792625,86.9683691868738,1.0,0.0,0.13582719356035966,2169.0189086557084,False
0.41666666666666663,Blue,0,1056.8107767473296,346.2540156944692,200.996050270643,90.6807508905442,1.0,0.0,0.3701375577901942,2166.709608553332,False
0.41666666666666663,Gold,0,1096.5537808767942,346.14411616286634,205.0102598027344,90.0499123811874,1.0,0.0,0.12502742213407458,2170.4012531214494,False
0.4333333333333333,Blue,0,1056.3857536969329,347.7582961329241,201.6741499297159,93.79027258298873,1.0,0.0,0.3313039624945304,2168.166343870593,False
0.4333333333333333,Gold,0,1096.0654143632669,347.61726374192915,205.41148877738428,93.11925852604489,1.0,0.0,0.19725689796258905,2171.820940094428,False
0.44999999999999996,Blue,0,1055.9268817578675,349.3062161050181,202.29816913401618,96.87017553039273,1.0,0.0,0.2958652429231492,2169.6632813510937,False
0.44999999999999996,Gold,0,1095.538787907394,349.13119002966044,205.78322930109357,96.17437092777465,1.0,0.0,0.17738104653239262,2173.2775596445367,False
0.4666666666666666,Blue,0,1055.4338291503002,350.8969194507312,202.87047671371872,99.92185360776163,1.0,0.0,0.2636873902248347,2171.1995370279155,False
0.4666666666666666,Gold,0,1094.974423594686,350.6854589069429,206.12651631892084,99.21356637703555,1.0,0.0,0.15917939969371986,2174.2472903017506,False
0.4833333333333333,Blue,0,1054.9057651187882,352.52928894857956,203.60574058108563,102.93946996160447,1.0,0.0,0.3296249159181919,2172.773919347128,False
0.4833333333333333,Gold,0,1094.372855148906,352.27965851834875,206.44258623212863,102.23543996810915,1.0,0.0,0.14258717039719926,2175.3707753811573,False
0.49999999999999994,Blue,0,1054.3420776447217,354.20230648759787,204.27169036085968,105.92559896180119,1.0,0.0,0.290852089933189,2176.0120720668006,False
0.49999999999999994,Gold,0,1093.7346278355283,353.91340029741525,206.7328288641071,105.23880793296303,1.0,0.0,0.12752763912966003,2176.983267844354,False
0.5166666666666666,Blue,0,1053.7423496083447,355.9150506945256,204.87334667099614,108.88250166823093,1.0,0.0,0.2562859152292951,2177.704757920435,False
0.5166666666666666,Gold,0,1093.060297670391,355.58631764682366,206.9987425668296,108.22266429189581,1.0,0.0,0.11391519339219514,2178.633761099668,False
0.5333333333333333,Blue,0,1053.1063358871702,357.66669255778123,205.41579431057295,111.81209958799177,1.0,0.0,0.2255961795585577,2179.4351609465266,False
0.5333333333333333,Gold,0,1092.3498194858637,357.2976990906685,207.44524276756812,111.17994652495894,1.0,0.0,0.1866757918443014,2180.3215425905446,False
0.55,Blue,0,1052.4332105692115,359.4560665445384,206.1403838613765,114.70765035243481,1.0,0.0,0.2944972468503906,2181.202089792131,False
0.55,Gold,0,1091.6032648834662,359.0469090357749,207.84538720623266,114.11172219851757,1.0,0.0,0.16343092631419864,2182.045979339146,False
0.5666666666666668,Blue,0,1051.722416669657,361.2821464376401,206.7856652426664,117.57238058780568,1.0,0.0,0.25654771604743587,2.185937054899239,False
0.5666666666666668,Gold,0,1090.8208061781322,360.83338089854925,208.2034106753488,117.01881913322678,1.0,0.0,0.14298043168891184,0.4868555743515983,False
0.5833333333333335,Blue,0,1050.973627443433,363.14403554619577,207.35961154728983,120.40904819954804,1.0,0.0,0.2234085586297745,4.070823259595012,False
0.5833333333333335,Gold,0,1090.0027015023481,362.65660998564823,208.52336416671648,119.90185333221486,1.0,0.0,0.12504616929103562,2.3353185630149396,False
0.6000000000000002,Blue,0,1050.1867170285288,365.04095873367345,207.86800546950283,123.21998250685799,1.0,0.0,0.19456547296503857,5.991944908651741,False
0.6000000000000002,Gold,0,1089.1492811202468,364.5161463687509,208.8090766342034,122.76125965143841,1.0,0.0,0.10936518402336759,4.221199829521614,False
0.6166666666666669,Blue,0,1049.3609420604882,366.97174897545517,208.56226379997986,125.99793220591935,1.0,0.0,0.2666188384285988,9.887172550274835,False
0.6166666666666669,Gold,0,1088.2602207905913,366.4111369061378,209.2858737625513,125.59101346669082,1.0,0.0,0.18300270782967587,6.14365703937107,False
0.6333333333333336,Blue,0,1048.4958927653427,368.9354374914628,209.1610540727571,128.74695466439383,1.0,0.0,0.23074710563429335,11.924593140511266,False
0.6333333333333336,Gold,0,1087.3354160787476,368.3408667336191,209.69568090778753,128.39328434007177,1.0,0.0,0.15784186758565255,8.101979034422751,False
0.6500000000000004,Blue,0,1047.5914225396605,370.9312236185252,209.68005420388377,131.47023676419738,1.0,0.0,0.20068287475702107,13.997734441521207,False
0.6500000000000004,Gold,0,1086.3749353112655,370.30473582612535,210.04961357879066,131.1697313481079,1.0,0.0,0.13679576096632218,9.664844413611466,False
0.6666666666666671,Blue,0,1046.6475911799596,372.95844740635084,210.1322196811978,134.17016850750196,1.0,0.0,0.17543356796831944,18.161334214860723,False
0.6666666666666671,Gold,0,1085.3789815851778,372.30223858138953,210.356818974278,133.92157367080677,1.0,0.0,0.1191465328180783,11.748444000332073,False
0.6833333333333338,Blue,0,1045.6646190737486,375.01656532102396,210.52827185833593,136.8484586841749,1.0,0.0,0.15418157181239422,20.34915269624398,False
0.6833333333333338,Gold,0,1084.3478620664227,374.332946286561,210.62484034889243,136.64967063583575,1.0,0.0,0.10430723172376233,13.86845959710995,False
0.7000000000000005,Blue,0,1044.6428502181664,377.1051290950503,210.8770967327386,139.50626092289218,1.0,0.0,0.13625279991212835,22.57317710139663,False
0.7000000000000005,Gold,0,1083.2819631775933,376.396492226195,210.85991105247814,139.3545988845588,1.0,0.0,0.09179692167226605,16.024489211899837,False
0.7166666666666672,Blue,0,1043.5818544683618,379.2231587591634,211.44063737705778,142.13494257570434,1.0,0.0,0.22085887733463494,26.984222888165515,False
0.7166666666666672,Gold,0,1082.1817305592392,378.4925591472205,211.0671925255429,142.0367208396003,1.0,0.0,0.0812207765774744,17.998003932802607,False
0.733333333333334,Blue,0,1042.481461698077,381.36985128566386,211.9319114011224,144.73752446418524,1.0,0.0,0.1931763376571176,29.32016689311562,False
0.733333333333334,Gold,0,1081.0476529105645,380.62086878873095,211.2509674398852,144.6962423704625,1.0,0.0,0.07225409144011508,20.27905912122859,False
0.7500000000000007,Blue,0,1041.3417061292253,383.5445513412668,212.36247301364315,147.31635048033823,1.0,0.0,0.16986205121381204,31.69207915519402,False
0.7500000000000007,Gold,0,1079.8802489893078,382.7811731964411,211.4147968037871,147.3332595771078,1.0,0.0,0.064629391668511,22.596983224144132,False
0.7666666666666674,Blue,0,1040.1619085376265,385.7460765245954,212.99307684392707,149.86356383023775,1.0,0.0,0.2495974801949572,36.322207205941616,False
0.7666666666666674,Gold,0,1078.679208755199,384.97267395627534,211.7979968444988,149.9420675043787,1.0,0.0,0.1516765639396347,24.95103700537605,False
0.7833333333333341,Blue,0,1038.9417069888063,387.97346474613107,213.54292476716105,152.38287434302808,1.0,0.0,0.21834128768995598,38.80150054562698,False
0.7833333333333341,Gold,0,1077.4444160225935,387.1947028455592,212.13122082841372,152.52426599825674,1.0,0.0,0.13233449032003008,27.32461640929703,False
0.8000000000000008,Blue,0,1037.680133437369,390.2252672539174,214.27011333777685,154.86722214571873,1.0,0.0,0.28969372075673405,43.55122523440344,False
0.8000000000000008,Gold,0,1076.175907920443,389.4466994216452,212.42249780910396,155.08115611552375,1.0,0.0,0.11605846921439422,29.800213522256062,False
0.8166666666666675,Blue,0,1036.3766108238783,392.5003113648662,214.90349084227512,157.32129187849776,1.0,0.0,0.25312698439322645,46.13183158319067,False
0.8166666666666675,Gold,0,1074.8729769871213,391.7275794446135,212.9140948782958,157.60759406278257,1.0,0.0,0.1965189624807664,32.31154856218805,False
0.8333333333333343,Blue,0,1035.0308706168955,394.7976580395096,215.45796372654303,159.7490106807156,1.0,0.0,0.22229381232560286,48.74761820597375,False
0.8333333333333343,Gold,0,1073.5351995508404,394.03644763221473,213.34076128743047,160.1058237424918,1.0,0.0,0.17111803038081064,34.97747062719545,False
0.850000000000001,Blue,0,1033.6428865797354,397.1165636761164,215.945931487981,162.15351658238416,1.0,0.0,0.19624517716026801,53.65477787576861,False
0.850000000000001,Gold,0,1072.1623776290783,396.3725669168357,213.7129584751842,162.5777845434442,1.0,0.0,0.14975499345046472,37.60374079089604,False
0.8666666666666677,Blue,0,1032.212821484342,399.45644642295645,216.3777233578639,164.5372140449738,1.0,0.0,0.1741944556770001,56.36700614508948,False
0.8666666666666677,Gold,0,1070.7544919115064,398.7353315376979,214.03935085643937,165.02507642908753,1.0,0.0,0.13174643575375455,40.265377029834205,False
0.8833333333333344,Blue,0,1030.7401178322546,401.816105269616,217.00617264636264,166.89111812845394,1.0,0.0,0.25431652360941825,61.34393719562074,False
0.8833333333333344,Gold,0,1069.3107792889577,401.1235732634559,214.56280173879685,167.44198051196315,1.0,0.0,0.2119609989335558,43.199196035648555,False
0.9000000000000011,Blue,0,1029.2245237532875,404.19458792588773,217.558722269492,169.2192027229379,1.0,0.0,0.22428869885493796,64.14698894522871,False
0.9000000000000011,Gold,0,1067.8307818598075,403.5363393708093,215.0189963642172,169.8310856254095,1.0,0.0,0.18530985664560973,45.96877298580333,False
0.9166666666666679,Blue,0,1027.6660271893154,406.5911497098679,218.0471552050398,171.5246679858312,1.0,0.0,0.19886677551708942,66.9851838642649,False
0.9166666666666679,Gold,0,1066.3142841055899,405.9728575805171,215.4186370471199,172.19463153427864,1.0,0.0,0.16284517468849913,48.77297643335327,False
0.9333333333333346,Blue,0,1026.0639540294544,409.00443164069196,218.72007529837245,173.7988639602655,1.0,0.0,0.2748103657106853,72.06206565633875,False
0.9333333333333346,Gold,0,1064.7612621368503,408.4325053584158,215.7706077612697,174.53446632730171,1.0,0.0,0.14386602559940798,51.94633773401967,False
0.9500000000000013,Blue,0,1024.4179673753692,411.43336181488917,219.31250566495132,176.04631743830092,1.0,0.0,0.24266399621659218,74.98565232940777,False
0.9500000000000013,Gold,0,1063.1718426210648,410.91478338620084,216.08229821249256,176.85205957461645,1.0,0.0,0.12779455376004734,54.851812291535886,False
0.966666666666668,Blue,0,1022.7279949306048,413.87710855038034,219.83686144322928,178.27074324361914,1.0,0.0,0.21541754364398003,80.08886882403344,False
0.966666666666668,Gold,0,1061.5462695077006,413.41929286494707,216.35986769130747,179.14854292926927,1.0,0.0,0.11415345225343998,57.79185196486451,False
0.9833333333333347,Blue,0,1020.9941707509329,416.3350391460175,220.30352520124478,180.47506408460893,1.0,0.0,0.19228111970723205,83.09283756971115,False
0.9833333333333347,Gold,0,1059.8839527482437,415.9449522897264,216.8478343185697,181.4169483248246,1.0,0.0,0.20129262950445082,61.1753989606557,False
1.0000000000000013,Blue,0,1019.2159548069126,418.80584648991373,220.95588476749427,182.64990322250338,1.0,0.0,0.2695810324330665,86.13139152243295,False
1.0000000000000013,Gold,0,1058.1845727560058,418.4908911686161,217.27706445004864,183.65976608668888,1.0,0.0,0.17759722462394123,64.20978457898153,False
1.016666666666668,Blue,0,1017.393118438062,421.28851368694006,221.5332234083133,184.79969648152215,1.0,0.0,0.23927058841043802,91.2870487305152,False
1.016666666666668,Gold,0,1056.4480242167433,421.0564146295158,217.65669840755203,185.87910384846504,1.0,0.0,0.15754636083565288,67.27813642154418,False
1.0333333333333345,Blue,0,1015.5256765140115,423.78226558372745,222.04695526331489,186.92805114470073,1.0,0.0,0.2135210501627185,94.4011584476941,False
1.0333333333333345,Gold,0,1054.6734574495465,423.64017342776845,218.22989605528812,188.06814791354833,1.0,0.0,0.2385807050638462,70.84076535147673,False
1.0500000000000012,Blue,0,1013.6130297801014,426.28566286263646,222.7346727774503,189.0258598002642,1.0,0.0,0.2866493111167081,99.55157134388824,False
1.0500000000000012,Gold,0,1052.8603587695018,426.24108723680956,218.73408459539496,190.23008720049035,1.0,0.0,0.21047361394423802,73.9960840644358,False
1.0666666666666678,Blue,0,1011.6549097760446,428.7975913233841,223.34424706895072,191.0980553326617,1.0,0.0,0.25479434491401065,102.73653785007582,False
1.0666666666666678,Gold,0,1051.0084807751355,428.8583008632196,219.17998292971083,192.36770357891,1.0,0.0,0.1866819004674447,77.18458213557658,False
1.0833333333333344,Blue,0,1009.6505451307283,431.3163420151777,224.10666419454265,193.13647414120595,1.0,0.0,0.3195704193850304,107.87242016545372,False
1.0833333333333344,Gold,0,1049.1177861717686,431.49114596215503,219.576531466562,194.48330990982586,1.0,0.0,0.16649983609919872,80.8964458010592,False
1.100000000000001,Blue,0,1007.5995454916965,433.840591557139,224.78173790964905,195.14703935710256,1.0,0.0,0.28373929310897594,111.1238542691409,False
1.100000000000001,Gold,0,1047.1884024107108,434.1391079564167,219.93120322829157,196.5787575343678,1.0,0.0,0.14934333406412748,84.16549719374883,False
1.1166666666666676,Blue,0,1005.5018178288817,436.3693395236037,225.3826227015266,197.134724112358,1.0,0.0,0.2532449285177485,114.4090718150893,False
1.1166666666666676,Gold,0,1045.2196698884438,436.8009231554798,220.485550912769,198.64592730156957,1.0,0.0,0.23408571826327318,87.95820339007503,False
1.1333333333333342,Blue,0,1003.3574997827614,438.9018533497416,225.92037159243674,199.1035262997345,1.0,0.0,0.2272479910371672,119.5531254102225,False
1.1333333333333342,Gold,0,1043.2112308263474,439.4755946686794,220.97689222998255,200.68807291623938,1.0,0.0,0.20806364976193592,91.30141360600646,False
1.1500000000000008,Blue,0,1001.1669064709374,441.4376204929648,226.4042868805642,201.05653589189762,1.0,0.0,0.20504673268610674,122.90153803379651,False
1.1500000000000008,Gold,0,1041.1629657370218,442.16234777239447,221.41484384972867,202.70795647754466,1.0,0.0,0.18597215104422204,94.67742464595989,False
1.1666666666666674,Blue,0,998.9297586915276,443.9753827165595,227.05740271980406,202.9833546021012,1.0,0.0,0.27747921979793233,128.01752919161885,False
1.1666666666666674,Gold,0,1039.0740565123817,444.8596891616585,222.03690000509852,204.69756312297187,1.0,0.0,0.2648807279367418,98.57310120468607,False
1.183333333333334,Blue,0,996.6460475114342,446.5142023315652,227.6414302643643,204.88872699550032,1.0,0.0,0.24878135633449716,131.42601058509157,False
1.183333333333334,Gold,0,1036.9440321293341,447.5664449906367,222.58860423016537,206.66086122995037,1.0,0.0,0.23556531463682262,102.01739846470521,False
1.2000000000000006,Blue,0,994.315972952717,449.0534065653368,228.1665502982175,206.77644963569887,1.0,0.0,0.22427330201551143,134.86780848709574,False
1.2000000000000006,Gold,0,1034.771854529603,450.2808032332844,223.3015118992513,208.59037921038478,1.0,0.0,0.30521797035597587,105.4935838697524,False
1.2166666666666672,Blue,0,991.9392073217343,451.5916059306296,228.8486447993816,208.63675413822557,1.0,0.0,0.29207235235314855,139.97775952636457,False
1.2166666666666672,Gold,0,1032.556897606339,453.00134153000937,223.9329699668895,210.49110685514347,1.0,0.0,0.2710666173784837,109.47046738173091,False
1.2333333333333338,Blue,0,989.5157064973776,454.1277649715455,229.45918909206733,210.47482541937904,1.0,0.0,0.26210571256038406,143.4768334382004,False
1.2333333333333338,Gold,0,1030.2988593102166,455.72696460377534,224.4953418798422,212.36743891944033,1.0,0.0,0.24204472883223005,113.0095005205622,False
1.2500000000000004,Blue,0,987.045004688954,456.66022065368657,230.20642232377287,212.2821639925509,1.0,0.0,0.3216017497614132,147.00836669784556,False
1.2500000000000004,Gold,0,1027.9976914484066,458.4568492872186,224.998983460167,214.22305685254628,1.0,0.0,0.21733135072081566,116.57979879592216,False
1.266666666666667,Blue,0,984.526960089754,459.1877257217981,230.87420119516682,214.0649193642054,1.0,0.0,0.2881257745491652,152.1073291326101,False
1.266666666666667,Gold,0,1025.653543466661,461.19039682667676,225.45258908436728,216.06092399802483,1.0,0.0,0.19624493539686227,120.62087539310596,False
1.2833333333333337,Blue,0,981.961681010263,461.7093785407032,231.47414464482935,215.82817911746096,1.0,0.0,0.2594984982009194,155.69347080782978,False
1.2833333333333337,Gold,0,1023.2667173314525,463.9271918870177,225.8634753409591,217.88334109627385,1.0,0.0,0.17821859333335865,124.25014642370282,False
1.3000000000000003,Blue,0,979.3494673722213,464.2245621469383,232.01607038111464,217.57598946078804,1.0,0.0,0.234979661072515,160.7583411998981,False
1.3000000000000003,Gold,0,1020.8368171908306,466.665979225547,226.45738346739014,219.68007375430233,1.0,0.0,0.25825902455340355,128.31766490063146,False
1.3166666666666669,Blue,0,976.6907642670369,466.7328918041857,232.50828878306177,219.3114487102724,1.0,0.0,0.21394766711100743,164.39722120846548,False
1.3166666666666669,Gold,0,1018.3637198255017,469.4058108127417,226.9902962339208,221.45517771439245,1.0,0.0,0.23231881967224055,132.00212434689786,False
1.3333333333333335,Blue,0,973.9861250281425,469.2341702154003,232.95784786873162,221.03683306343098,1.0,0.0,0.19588030796377254,168.06800646413865,False
1.3333333333333335,Gold,0,1015.8475145071368,472.1459926367197,227.4712199888637,223.21198058674534,1.0,0.0,0.21017743356647145,135.71755579466802,False
1.35,Blue,0,971.2355830856027,471.7273749962434,233.56469026091474,222.74106896754085,1.0,0.0,0.26505171769042235,173.12047473019584,False
1.35,Gold,0,1013.2876867286056,474.88504267922025,228.11935086863815,224.94089936652676,1.0,0.0,0.28395247850546923,139.82748525561348,False
1.3666666666666667,Blue,0,968.4393684925433,474.21179014877475,234.11392304110691,224.4283514220874,1.0,0.0,0.24046479123542852,176.84230838721902,False
1.3666666666666667,Gold,0,1010.6840271748346,477.62183741069657,228.70090269991604,226.6466821002402,1.0,0.0,0.2554053766277846,143.59480847904382,False
1.3833333333333333,Blue,0,965.5973079052195,476.686001652615,234.7977440618867,226.08960925242872,1.0,0.0,0.3001027260414624,180.59529691630536,False
1.3833333333333333,Gold,0,1008.035850187827,480.35457016709194,229.42727269212887,228.32085060417654,1.0,0.0,0.31977648786882185,147.39236305416344,False
1.4,Blue,0,962.709475881205,479.1489818910441,235.41437969109134,227.73019921332127,1.0,0.0,0.271253302391429,185.63538084969116,False
1.4,Gold,0,1005.3428270331418,483.08186503191007,230.07769640077976,229.96921439358323,1.0,0.0,0.28702192889983635,151.53567152727555,False
1.4166666666666665,Blue,0,959.7761365611597,481.6000219129042,235.97346904676243,229.35447743399436,1.0,0.0,0.2465109666358707,189.43758276193532,False
1.4166666666666665,Gold,0,1002.6049065405534,485.8027049889026,230.66334980148366,231.59672558801248,1.0,0.0,0.2590454578400241,155.38211937181822,False
1.4333333333333331,Blue,0,956.7971930338347,484.0377342031735,236.65869756402572,230.95359857953622,1.0,0.0,0.3028247277376792,194.44905984636398,False
1.4333333333333331,Gold,0,999.8222520860757,488.5163695364862,231.1936526993663,233.20743539478883,1.0,0.0,0.23510690758432418,159.53578946046824,False
1.4499999999999997,Blue,0,953.7727812526017,486.46112467001615,237.2778794555403,232.53300135266971,1.0,0.0,0.27425957315881533,198.29894751461612,False
1.4499999999999997,Gold,0,996.9951914186483,491.2223809984855,231.67656438129865,234.80454037183927,1.0,0.0,0.21458881949213549,163.42896745983595,False
1.4666666666666663,Blue,0,950.7032142515666,488.8695231296388,237.840415715251,234.0970930425294,1.0,0.0,0.24973059060096503,202.1791158236,False
1.4666666666666663,Gold,0,994.1241766287023,493.92045864075084,232.1188272924963,236.39047357287882,1.0,0.0,0.19697528160949673,167.3519447467454,False
1.483333333333333,Blue,0,947.5884812328038,491.26159823671344,238.52145310107005,235.637234633675,1.0,0.0,0.30301389659416955,207.18196622132788,False
1.483333333333333,Gold,0,991.2090880657197,496.60944340691094,232.72390825458876,237.95413307951637,1.0,0.0,0.2701045111409499,171.53049477697826,False
1.4999999999999996,Blue,0,944.4287856450028,493.63641331016714,239.1381658286933,237.15885441286179,1.0,0.0,0.2749996485358359,211.1083884872339,False
1.4999999999999996,Gold,0,988.2500291049839,499.28850125023473,233.27272762075805,239.49983528083658,1.0,0.0,0.24554056656554835,175.4983707507234,False
1.5166666666666662,Blue,0,941.2244927727758,495.9933559154849,239.6996355792499,238.66632883748017,1.0,0.0,0.2509133604291449,215.0642824227053,False
1.5166666666666662,Gold,0,985.2472742723411,501.9570649085249,233.77337844927962,241.0310496593854,1.0,0.0,0.22448906830996407,179.49548952075287,False
1.5333333333333328,Blue,0,937.9756775426148,498.33116915512653,240.37257829233147,240.15123592313347,1.0,0.0,0.3013817466872091,220.06106026438408,False
1.5333333333333328,Gold,0,982.2006165746184,504.6137604379318,234.42129561743275,242.5377400468428,1.0,0.0,0.2911650515181883,183.6957855476419,False
1.5499999999999994,Blue,0,934.6826089960834,500.64898787691453,240.98325778917365,241.61892037919958,1.0,0.0,0.2740826364459821,224.061922996147,False
1.5499999999999994,Gold,0,979.1100940064888,507.25758637204143,235.00868299473643,244.024841215726,1.0,0.0,0.26453952715040074,187.7360568328995,False
1.566666666666666,Blue,0,931.3457016829973,502.9462680342101,241.54039389584068,243.0736668872923,1.0,0.0,0.2505820754045658,228.09143665162216,False
1.566666666666666,Gold,0,975.9753750929738,509.886856428119,235.7223750800837,245.48377807978918,1.0,0.0,0.32211635313164777,191.80485247593558,False
1.5833333333333326,Blue,0,927.9654775460717,505.2227263017394,242.05142370179485,244.51879039199352,1.0,0.0,0.23032933614661033,233.08524674842693,False
1.5833333333333326,Gold,0,972.7964118687183,512.5003270624503,236.36771445636694,246.9204920124045,1.0,0.0,0.29188395756862917,196.02484429230168,False
